ParamsID,Order,a,b,c,IntervalIndices,Offsets
617,1,0,0.516003,0.484493,"617","0"
618,1,0,0.514933,0.4855,"618","0"
619,1,0,0.513869,0.486505,"619","0"
620,1,0,0.512811,0.487508,"620","0"
621,1,0,0.511761,0.488509,"621","0"
622,1,0,0.510716,0.489508,"622","0"
623,1,0,0.509678,0.490505,"623","0"
624,1,0,0.508646,0.4915,"624","0"
625,1,0,0.507621,0.492493,"625","0"
626,1,0,0.506602,0.493484,"626","0"
627,1,0,0.505588,0.494473,"627","0"
628,1,0,0.504581,0.49546,"628","0"
629,1,0,0.50358,0.496445,"629","0"
630,1,0,0.502585,0.497428,"630","0"
631,1,0,0.501596,0.498409,"631","0"
632,1,0,0.500612,0.499388,"632","0"
633,1,0,0.500122,0.499878,"633","0"
634,1,0,0.500061,0.499939,"634","0"
