Order,a,b,c,RangeStart,RangeEnd
1,0,0.313785,0.796725,2.53835,2.53981
1,0,0.313694,0.796955,2.53981,2.54128
1,0,0.313604,0.797185,2.54128,2.54275
1,0,0.313513,0.797414,2.54275,2.54421
1,0,0.313423,0.797644,2.54421,2.54568
1,0,0.313333,0.797874,2.54568,2.54714
1,0,0.313243,0.798103,2.54714,2.54861
1,0,0.313153,0.798333,2.54861,2.55007
1,0,0.313063,0.798562,2.55007,2.55154
1,0,0.312973,0.798792,2.55154,2.553
1,0,0.312883,0.799021,2.553,2.55447
1,0,0.312793,0.79925,2.55447,2.55594
1,0,0.312704,0.799479,2.55594,2.5574
1,0,0.312614,0.799708,2.5574,2.55887
1,0,0.312524,0.799937,2.55887,2.56033
1,0,0.312435,0.800166,2.56033,2.5618
1,0,0.312346,0.800395,2.5618,2.56326
1,0,0.312256,0.800624,2.56326,2.56473
1,0,0.312167,0.800853,2.56473,2.56619
1,0,0.312078,0.801082,2.56619,2.56766
1,0,0.311989,0.80131,2.56766,2.56913
1,0,0.3119,0.801539,2.56913,2.57059
1,0,0.311811,0.801767,2.57059,2.57206
1,0,0.311722,0.801996,2.57206,2.57352
1,0,0.311634,0.802224,2.57352,2.57499
1,0,0.311545,0.802453,2.57499,2.57645
1,0,0.311456,0.802681,2.57645,2.57792
1,0,0.311368,0.802909,2.57792,2.57938
1,0,0.311279,0.803137,2.57938,2.58085
1,0,0.311191,0.803365,2.58085,2.58232
1,0,0.311103,0.803593,2.58232,2.58378
1,0,0.311014,0.803821,2.58378,2.58525
1,0,0.310926,0.804049,2.58525,2.58671
1,0,0.310838,0.804277,2.58671,2.58818
1,0,0.31075,0.804505,2.58818,2.58964
1,0,0.310662,0.804732,2.58964,2.59111
1,0,0.310574,0.80496,2.59111,2.59257
1,0,0.310487,0.805187,2.59257,2.59404
1,0,0.310399,0.805415,2.59404,2.59551
1,0,0.310311,0.805642,2.59551,2.59697
1,0,0.310224,0.80587,2.59697,2.59844
1,0,0.310136,0.806097,2.59844,2.5999
1,0,0.310049,0.806324,2.5999,2.60137
1,0,0.309962,0.806551,2.60137,2.60283
1,0,0.309874,0.806778,2.60283,2.6043
1,0,0.309787,0.807006,2.6043,2.60576
1,0,0.3097,0.807232,2.60576,2.60723
1,0,0.309613,0.807459,2.60723,2.6087
1,0,0.309526,0.807686,2.6087,2.61016
1,0,0.309439,0.807913,2.61016,2.61163
1,0,0.309352,0.80814,2.61163,2.61309
1,0,0.309266,0.808366,2.61309,2.61456
1,0,0.309179,0.808593,2.61456,2.61602
1,0,0.309092,0.80882,2.61602,2.61749
1,0,0.309006,0.809046,2.61749,2.61895
1,0,0.308919,0.809272,2.61895,2.62042
1,0,0.308833,0.809499,2.62042,2.62189
1,0,0.308747,0.809725,2.62189,2.62335
1,0,0.308661,0.809951,2.62335,2.62482
1,0,0.308574,0.810177,2.62482,2.62628
1,0,0.308488,0.810403,2.62628,2.62775
1,0,0.308402,0.810629,2.62775,2.62921
1,0,0.308316,0.810855,2.62921,2.63068
1,0,0.30823,0.811081,2.63068,2.63214
1,0,0.308145,0.811307,2.63214,2.63361
1,0,0.308059,0.811533,2.63361,2.63508
1,0,0.307973,0.811759,2.63508,2.63654
1,0,0.307888,0.811984,2.63654,2.63801
1,0,0.307802,0.81221,2.63801,2.63947
1,0,0.307717,0.812435,2.63947,2.64094
1,0,0.307631,0.812661,2.64094,2.6424
1,0,0.307546,0.812886,2.6424,2.64387
1,0,0.307461,0.813112,2.64387,2.64533
1,0,0.307376,0.813337,2.64533,2.6468
1,0,0.307291,0.813562,2.6468,2.64827
1,0,0.307206,0.813787,2.64827,2.64973
1,0,0.307121,0.814012,2.64973,2.6512
1,0,0.307036,0.814237,2.6512,2.65266
1,0,0.306951,0.814462,2.65266,2.65413
1,0,0.306866,0.814687,2.65413,2.65559
1,0,0.306782,0.814912,2.65559,2.65706
1,0,0.306697,0.815137,2.65706,2.65852
1,0,0.306612,0.815361,2.65852,2.65999
1,0,0.306528,0.815586,2.65999,2.66146
1,0,0.306444,0.815811,2.66146,2.66292
1,0,0.306359,0.816035,2.66292,2.66439
1,0,0.306275,0.81626,2.66439,2.66585
1,0,0.306191,0.816484,2.66585,2.66732
1,0,0.306107,0.816708,2.66732,2.66878
1,0,0.306023,0.816933,2.66878,2.67025
1,0,0.305939,0.817157,2.67025,2.67171
1,0,0.305855,0.817381,2.67171,2.67318
1,0,0.305771,0.817605,2.67318,2.67465
1,0,0.305687,0.817829,2.67465,2.67611
1,0,0.305604,0.818053,2.67611,2.67758
1,0,0.30552,0.818277,2.67758,2.67904
1,0,0.305436,0.818501,2.67904,2.68051
1,0,0.305353,0.818725,2.68051,2.68197
1,0,0.30527,0.818948,2.68197,2.68344
1,0,0.305186,0.819172,2.68344,2.6849
1,0,0.305103,0.819396,2.6849,2.68637
1,0,0.30502,0.819619,2.68637,2.68784
1,0,0.304937,0.819843,2.68784,2.6893
1,0,0.304853,0.820066,2.6893,2.69077
1,0,0.30477,0.82029,2.69077,2.69223
1,0,0.304687,0.820513,2.69223,2.6937
1,0,0.304605,0.820736,2.6937,2.69516
1,0,0.304522,0.820959,2.69516,2.69663
1,0,0.304439,0.821182,2.69663,2.69809
1,0,0.304356,0.821405,2.69809,2.69956
1,0,0.304274,0.821628,2.69956,2.70103
1,0,0.304191,0.821851,2.70103,2.70249
1,0,0.304109,0.822074,2.70249,2.70396
1,0,0.304026,0.822297,2.70396,2.70542
1,0,0.303944,0.82252,2.70542,2.70689
1,0,0.303862,0.822742,2.70689,2.70835
1,0,0.30378,0.822965,2.70835,2.70982
1,0,0.303697,0.823188,2.70982,2.71128
1,0,0.303615,0.82341,2.71128,2.71275
1,0,0.303533,0.823633,2.71275,2.71422
1,0,0.303451,0.823855,2.71422,2.71568
1,0,0.30337,0.824077,2.71568,2.71715
1,0,0.303288,0.8243,2.71715,2.71861
1,0,0.303206,0.824522,2.71861,2.72008
1,0,0.303124,0.824744,2.72008,2.72154
1,0,0.303043,0.824966,2.72154,2.72301
1,0,0.302961,0.825188,2.72301,2.72447
1,0,0.30288,0.82541,2.72447,2.72594
1,0,0.302798,0.825632,2.72594,2.72741
1,0,0.302717,0.825854,2.72741,2.72887
1,0,0.302636,0.826076,2.72887,2.73034
1,0,0.302554,0.826297,2.73034,2.7318
1,0,0.302473,0.826519,2.7318,2.73327
1,0,0.302392,0.826741,2.73327,2.73473
1,0,0.302311,0.826962,2.73473,2.7362
1,0,0.30223,0.827184,2.7362,2.73766
1,0,0.302149,0.827405,2.73766,2.73913
1,0,0.302069,0.827627,2.73913,2.7406
1,0,0.301988,0.827848,2.7406,2.74206
1,0,0.301907,0.828069,2.74206,2.74353
1,0,0.301827,0.82829,2.74353,2.74499
1,0,0.301746,0.828512,2.74499,2.74646
1,0,0.301665,0.828733,2.74646,2.74792
1,0,0.301585,0.828954,2.74792,2.74939
1,0,0.301505,0.829175,2.74939,2.75085
1,0,0.301424,0.829395,2.75085,2.75232
1,0,0.301344,0.829616,2.75232,2.75379
1,0,0.301264,0.829837,2.75379,2.75525
1,0,0.301184,0.830058,2.75525,2.75672
1,0,0.301104,0.830279,2.75672,2.75818
1,0,0.301024,0.830499,2.75818,2.75965
1,0,0.300944,0.83072,2.75965,2.76111
1,0,0.300864,0.83094,2.76111,2.76258
1,0,0.300784,0.831161,2.76258,2.76404
1,0,0.300704,0.831381,2.76404,2.76551
1,0,0.300625,0.831601,2.76551,2.76698
1,0,0.300545,0.831822,2.76698,2.76844
1,0,0.300466,0.832042,2.76844,2.76991
1,0,0.300386,0.832262,2.76991,2.77137
1,0,0.300307,0.832482,2.77137,2.77284
1,0,0.300227,0.832702,2.77284,2.7743
1,0,0.300148,0.832922,2.7743,2.77577
1,0,0.300069,0.833142,2.77577,2.77723
1,0,0.29999,0.833362,2.77723,2.7787
1,0,0.299911,0.833582,2.7787,2.78017
1,0,0.299832,0.833801,2.78017,2.78163
1,0,0.299753,0.834021,2.78163,2.7831
1,0,0.299674,0.834241,2.7831,2.78456
1,0,0.299595,0.83446,2.78456,2.78603
1,0,0.299516,0.83468,2.78603,2.78749
1,0,0.299437,0.834899,2.78749,2.78896
1,0,0.299359,0.835119,2.78896,2.79043
1,0,0.29928,0.835338,2.79043,2.79189
1,0,0.299202,0.835557,2.79189,2.79336
1,0,0.299123,0.835776,2.79336,2.79482
1,0,0.299045,0.835996,2.79482,2.79629
1,0,0.298966,0.836215,2.79629,2.79775
1,0,0.298888,0.836434,2.79775,2.79922
1,0,0.29881,0.836653,2.79922,2.80068
1,0,0.298732,0.836872,2.80068,2.80215
1,0,0.298653,0.837091,2.80215,2.80362
1,0,0.298575,0.837309,2.80362,2.80508
1,0,0.298497,0.837528,2.80508,2.80655
1,0,0.29842,0.837747,2.80655,2.80801
1,0,0.298342,0.837965,2.80801,2.80948
1,0,0.298264,0.838184,2.80948,2.81094
1,0,0.298186,0.838403,2.81094,2.81241
1,0,0.298108,0.838621,2.81241,2.81387
1,0,0.298031,0.838839,2.81387,2.81534
1,0,0.297953,0.839058,2.81534,2.81681
1,0,0.297876,0.839276,2.81681,2.81827
1,0,0.297798,0.839494,2.81827,2.81974
1,0,0.297721,0.839713,2.81974,2.8212
1,0,0.297644,0.839931,2.8212,2.82267
1,0,0.297566,0.840149,2.82267,2.82413
1,0,0.297489,0.840367,2.82413,2.8256
1,0,0.297412,0.840585,2.8256,2.82706
1,0,0.297335,0.840803,2.82706,2.82853
1,0,0.297258,0.841021,2.82853,2.83
1,0,0.297181,0.841238,2.83,2.83146
1,0,0.297104,0.841456,2.83146,2.83293
1,0,0.297027,0.841674,2.83293,2.83439
1,0,0.29695,0.841891,2.83439,2.83586
1,0,0.296874,0.842109,2.83586,2.83732
1,0,0.296797,0.842326,2.83732,2.83879
1,0,0.29672,0.842544,2.83879,2.84025
1,0,0.296644,0.842761,2.84025,2.84172
1,0,0.296567,0.842979,2.84172,2.84319
1,0,0.296491,0.843196,2.84319,2.84465
1,0,0.296415,0.843413,2.84465,2.84612
1,0,0.296338,0.84363,2.84612,2.84758
1,0,0.296262,0.843848,2.84758,2.84905
1,0,0.296186,0.844065,2.84905,2.85051
1,0,0.29611,0.844282,2.85051,2.85198
1,0,0.296034,0.844499,2.85198,2.85344
1,0,0.295958,0.844715,2.85344,2.85491
1,0,0.295882,0.844932,2.85491,2.85638
1,0,0.295806,0.845149,2.85638,2.85784
1,0,0.29573,0.845366,2.85784,2.85931
1,0,0.295654,0.845582,2.85931,2.86077
1,0,0.295578,0.845799,2.86077,2.86224
1,0,0.295503,0.846016,2.86224,2.8637
1,0,0.295427,0.846232,2.8637,2.86517
1,0,0.295352,0.846449,2.86517,2.86663
1,0,0.295276,0.846665,2.86663,2.8681
1,0,0.295201,0.846881,2.8681,2.86957
1,0,0.295125,0.847098,2.86957,2.87103
1,0,0.29505,0.847314,2.87103,2.8725
1,0,0.294975,0.84753,2.8725,2.87396
1,0,0.2949,0.847746,2.87396,2.87543
1,0,0.294824,0.847962,2.87543,2.87689
1,0,0.294749,0.848178,2.87689,2.87836
1,0,0.294674,0.848394,2.87836,2.87982
1,0,0.294599,0.84861,2.87982,2.88129
1,0,0.294524,0.848826,2.88129,2.88276
1,0,0.29445,0.849042,2.88276,2.88422
1,0,0.294375,0.849258,2.88422,2.88569
1,0,0.2943,0.849473,2.88569,2.88715
1,0,0.294225,0.849689,2.88715,2.88862
1,0,0.294151,0.849904,2.88862,2.89008
1,0,0.294076,0.85012,2.89008,2.89155
1,0,0.294002,0.850335,2.89155,2.89301
1,0,0.293927,0.850551,2.89301,2.89448
1,0,0.293853,0.850766,2.89448,2.89595
1,0,0.293778,0.850981,2.89595,2.89741
1,0,0.293704,0.851197,2.89741,2.89888
1,0,0.29363,0.851412,2.89888,2.90034
1,0,0.293556,0.851627,2.90034,2.90181
1,0,0.293482,0.851842,2.90181,2.90327
1,0,0.293408,0.852057,2.90327,2.90474
1,0,0.293334,0.852272,2.90474,2.9062
1,0,0.29326,0.852487,2.9062,2.90767
1,0,0.293186,0.852702,2.90767,2.90914
1,0,0.293112,0.852917,2.90914,2.9106
1,0,0.293038,0.853132,2.9106,2.91207
1,0,0.292964,0.853346,2.91207,2.91353
1,0,0.292891,0.853561,2.91353,2.915
1,0,0.292817,0.853775,2.915,2.91646
1,0,0.292743,0.85399,2.91646,2.91793
1,0,0.29267,0.854205,2.91793,2.91939
1,0,0.292597,0.854419,2.91939,2.92086
1,0,0.292523,0.854633,2.92086,2.92233
1,0,0.29245,0.854848,2.92233,2.92379
1,0,0.292376,0.855062,2.92379,2.92526
1,0,0.292303,0.855276,2.92526,2.92672
1,0,0.29223,0.85549,2.92672,2.92819
1,0,0.292157,0.855704,2.92819,2.92965
1,0,0.292084,0.855918,2.92965,2.93112
1,0,0.292011,0.856132,2.93112,2.93258
1,0,0.291938,0.856346,2.93258,2.93405
1,0,0.291865,0.85656,2.93405,2.93552
1,0,0.291792,0.856774,2.93552,2.93698
1,0,0.291719,0.856988,2.93698,2.93845
1,0,0.291647,0.857202,2.93845,2.93991
1,0,0.291574,0.857415,2.93991,2.94138
1,0,0.291501,0.857629,2.94138,2.94284
1,0,0.291429,0.857843,2.94284,2.94431
1,0,0.291356,0.858056,2.94431,2.94577
1,0,0.291284,0.85827,2.94577,2.94724
1,0,0.291211,0.858483,2.94724,2.94871
1,0,0.291139,0.858696,2.94871,2.95017
1,0,0.291067,0.85891,2.95017,2.95164
1,0,0.290994,0.859123,2.95164,2.9531
1,0,0.290922,0.859336,2.9531,2.95457
1,0,0.29085,0.859549,2.95457,2.95603
1,0,0.290778,0.859762,2.95603,2.9575
1,0,0.290706,0.859975,2.9575,2.95896
1,0,0.290634,0.860188,2.95896,2.96043
1,0,0.290562,0.860401,2.96043,2.9619
1,0,0.29049,0.860614,2.9619,2.96336
1,0,0.290418,0.860827,2.96336,2.96483
1,0,0.290347,0.86104,2.96483,2.96629
1,0,0.290275,0.861253,2.96629,2.96776
1,0,0.290203,0.861465,2.96776,2.96922
1,0,0.290132,0.861678,2.96922,2.97069
1,0,0.29006,0.861891,2.97069,2.97215
1,0,0.289989,0.862103,2.97215,2.97362
1,0,0.289917,0.862316,2.97362,2.97509
1,0,0.289846,0.862528,2.97509,2.97655
1,0,0.289774,0.86274,2.97655,2.97802
1,0,0.289703,0.862953,2.97802,2.97948
1,0,0.289632,0.863165,2.97948,2.98095
1,0,0.289561,0.863377,2.98095,2.98241
1,0,0.289489,0.863589,2.98241,2.98388
1,0,0.289418,0.863801,2.98388,2.98534
1,0,0.289347,0.864013,2.98534,2.98681
1,0,0.289276,0.864225,2.98681,2.98828
1,0,0.289205,0.864437,2.98828,2.98974
1,0,0.289135,0.864649,2.98974,2.99121
1,0,0.289064,0.864861,2.99121,2.99267
1,0,0.288993,0.865073,2.99267,2.99414
1,0,0.288922,0.865285,2.99414,2.9956
1,0,0.288852,0.865496,2.9956,2.99707
1,0,0.288781,0.865708,2.99707,2.99853
1,0,0.28871,0.86592,2.99853,3
